      1.5089102     12.9433802
      1.5157689     12.9150285
      1.5226276     12.8053317
      1.5294863     12.8125259
      1.5363449     12.5693138
      1.5432036     12.4339785
      1.5500623     12.2604463
      1.5569210     12.4254242
      1.5637797     12.4638083
      1.5706383     12.7286813
      1.5774970     12.5404821
      1.5843557     12.6204228
      1.5912144     12.7778697
      1.5980731     12.7042112
      1.6049318     12.9775336
      1.6117904     13.0933031
      1.6186491     13.1739650
      1.6255078     13.4120390
      1.6323665     13.6159905
      1.6392252     13.6487585
      1.6460839     13.9293833
      1.6529425     13.8486829
      1.6598012     14.1250961
      1.6666599     14.4540050
      1.6735186     14.3622318
      1.6803773     14.5560737
      1.6872360     14.5811429
      1.6940946     14.6672994
      1.7009533     14.7527333
      1.7078120     14.6056801
      1.7146707     14.9175485
      1.7215294     14.9606146
      1.7283881     14.9711076
      1.7352467     15.0252664
      1.7421054     15.0572197
      1.7489641     15.2254912
      1.7558228     15.1233332
      1.7626815     15.0779521
      1.7695401     15.1429965
      1.7763988     14.8973897
      1.7832575     14.7014537
      1.7901162     14.6553062
      1.7969749     14.7208625
      1.8038336     14.6903589
      1.8106922     14.7410116
      1.8175509     14.7015021
      1.8244096     14.6329786
      1.8312683     14.5186631
      1.8381270     14.4300127
      1.8449857     14.2714036
      1.8518443     14.1997393
      1.8587030     14.2898540
      1.8655617     14.1681774
      1.8724204     14.1249283
      1.8792791     14.1255292
      1.8861378     14.0620996
      1.8929964     13.9877281
      1.8998551     13.7238115
      1.9067138     13.6168769
      1.9135725     13.7508200
      1.9204312     13.4920309
      1.9272898     13.4447188
      1.9341485     13.4562840
      1.9410072     13.3257313
      1.9478659     13.2815319
      1.9547246     13.3682114
      1.9615833     13.4394467
      1.9684419     13.4681417
      1.9753006     13.3692887
      1.9821593     13.6090919
      1.9890180     13.3401571
      1.9958767     13.5442058
      2.0027354     13.5410996
      2.0095940     13.5687107
      2.0164527     13.6314758
      2.0233114     13.6958954
      2.0301701     13.5106176
      2.0370288     13.6779470
      2.0438875     13.7416176
      2.0507461     13.7673244
      2.0576048     13.8238896
      2.0644635     13.8233751
      2.0713222     13.7920500
      2.0781809     13.9932375
      2.0850396     13.9291695
      2.0918982     14.1040339
      2.0987569     14.1202331
      2.1056156     14.1244081
      2.1124743     14.2016659
      2.1193330     14.1342756
      2.1261916     14.3175306
      2.1330503     14.3747210
      2.1399090     14.3030414
      2.1467677     14.5644716
      2.1536264     14.4198371
      2.1604851     14.4515550
      2.1673437     14.5909094
      2.1742024     14.5489883
      2.1810611     14.7411460
      2.1879198     14.5931407
      2.1947785     14.5588249
      2.2016372     14.5154801
      2.2084958     14.3660394
      2.2153545     14.4216732
      2.2222132     14.4119875
      2.2290719     14.3643655
      2.2359306     14.3686057
      2.2427893     14.2733290
      2.2496479     14.1904965
      2.2565066     14.3603445
      2.2633653     14.2014379
      2.2702240     14.1793420
      2.2770827     14.1428037
      2.2839414     14.1489082
      2.2908000     14.1218937
      2.2976587     14.0887106
      2.3045174     14.0057492
      2.3113761     14.0095220
      2.3182348     13.9436011
      2.3250934     13.9487312
      2.3319521     13.7830695
      2.3388108     13.6608038
      2.3456695     13.8568317
      2.3525282     13.8499442
      2.3593869     13.8448253
      2.3662455     13.7373295
      2.3731042     13.8083381
      2.3799629     13.7265400
      2.3868216     13.7021088
      2.3936803     13.6806059
      2.4005390     13.6829863
      2.4073976     13.6795767
      2.4142563     13.7572123
      2.4211150     13.7213773
      2.4279737     13.7170139
      2.4348324     13.7028987
      2.4416911     13.8312529
      2.4485497     13.8780267
      2.4554084     13.7563556
      2.4622671     13.8417103
      2.4691258     13.8955179
      2.4759845     13.8652463
      2.4828432     13.8435114
      2.4897018     14.0011297
      2.4965605     14.1223302
      2.5034192     14.0685708
      2.5102779     14.0769916
      2.5171366     14.0249434
      2.5239952     14.0836300
      2.5308539     14.1270780
      2.5377126     14.1975955
      2.5445713     14.2506168
      2.5514300     14.1658821
      2.5582887     14.2253948
      2.5651473     14.2252562
      2.5720060     14.2644975
      2.5788647     14.3058444
      2.5857234     14.2326381
      2.5925821     14.2480827
      2.5994408     14.2526868
      2.6062994     14.2278327
      2.6131581     14.2419896
      2.6200168     14.1423327
      2.6268755     14.2608071
      2.6337342     14.2328037
      2.6405929     14.3027916
      2.6474515     14.2401749
      2.6543102     14.2767675
      2.6611689     14.2119907
      2.6680276     14.0415056
      2.6748863     14.0290852
      2.6817450     14.1266325
      2.6886036     14.0595477
      2.6954623     13.9484244
      2.7023210     13.9931688
      2.7091797     14.0596061
      2.7160384     14.0394732
      2.7228970     14.0099249
      2.7297557     14.1501097
      2.7366144     14.0614597
      2.7434731     14.0639883
      2.7503318     14.0677318
      2.7571905     14.1192453
      2.7640491     14.0451661
      2.7709078     14.0483231
      2.7777665     14.0355911
      2.7846252     13.9447673
      2.7914839     13.9694176
      2.7983426     13.8842003
      2.8052012     13.8603362
      2.8120599     13.7336647
      2.8189186     13.7104351
      2.8257773     13.7678024
      2.8326360     13.8229146
      2.8394947     13.8348517
      2.8463533     13.8834051
      2.8532120     13.8675116
      2.8600707     13.8930817
      2.8669294     13.8616488
      2.8737881     13.8408258
      2.8806468     13.9076592
      2.8875054     13.9171162
      2.8943641     13.9137467
      2.9012228     13.9516324
      2.9080815     13.9486986
      2.9149402     13.9883726
      2.9217988     13.9966569
      2.9286575     14.1009965
      2.9355162     14.0665214
      2.9423749     14.0681640
      2.9492336     14.0054573
      2.9560923     14.0623747
      2.9629509     14.0618733
      2.9698096     14.2114367
      2.9766683     14.1201881
      2.9835270     14.1647696
      2.9903857     14.1723319
      2.9972444     14.1890255
      3.0041030     14.1142733
      3.0109617     14.2242408
      3.0178204     14.1308181
      3.0246791     14.0962353
      3.0315378     14.1759622
      3.0383965     14.1642103
      3.0452551     14.1923747
      3.0521138     14.0896808
      3.0589725     14.1471200
      3.0658312     14.1698284
      3.0726899     14.1205071
      3.0795486     14.1632543
      3.0864072     14.2094586
      3.0932659     14.1192365
      3.1001246     14.0498916
      3.1069833     14.0563361
      3.1138420     14.0688717
      3.1207006     14.0937587
      3.1275593     14.0795714
      3.1344180     14.0750110
      3.1412767     13.9374320
      3.1481354     13.9497955
      3.1549941     13.9706880
      3.1618527     13.9080020
      3.1687114     13.9349477
      3.1755701     14.0002333
      3.1824288     13.9697078
      3.1892875     13.9853752
      3.1961462     13.9598337
      3.2030048     13.9837409
      3.2098635     13.9668795
      3.2167222     14.0245959
      3.2235809     13.9515893
      3.2304396     13.8993530
      3.2372983     13.8922949
      3.2441569     13.9207688
      3.2510156     13.9529300
      3.2578743     13.9229460
      3.2647330     13.9574409
      3.2715917     13.9698309
      3.2784503     13.9711170
      3.2853090     14.0204075
      3.2921677     13.9501988
      3.2990264     14.0369036
      3.3058851     13.9864796
      3.3127438     13.9731163
      3.3196024     13.9132690
      3.3264611     14.0433201
      3.3333198     14.0499112
      3.3401785     14.0672522
      3.3470372     14.0776449
      3.3538959     14.0682910
      3.3607545     14.1115299
      3.3676132     13.9908702
      3.3744719     13.9736073
      3.3813306     14.0138374
      3.3881893     14.0562814
      3.3950480     14.0296912
      3.4019066     14.0722133
      3.4087653     14.0761568
      3.4156240     14.0863071
      3.4224827     14.0296244
      3.4293414     14.1402632
      3.4362001     14.0450296
      3.4430587     14.1047043
      3.4499174     14.1073428
      3.4567761     14.0728466
      3.4636348     14.0945864
      3.4704935     14.0351717
      3.4773521     14.1029050
      3.4842108     14.1188565
      3.4910695     13.9927673
      3.4979282     14.0703829
      3.5047869     14.0488154
